crc32,item
3819889351,!LTERF.TX.USER FREQUENCY OFFSET TX0 B13
2110420836,!LTERF.TX.USER FREQUENCY OFFSET TX0 B14
181225458,!LTERF.TX.USER FREQUENCY OFFSET TX0 B15
2479101512,!LTERF.TX.USER FREQUENCY OFFSET TX0 B16
3837994718,!LTERF.TX.USER FREQUENCY OFFSET TX0 B17
1954298703,!LTERF.TX.USER FREQUENCY OFFSET TX0 B18
58395609,!LTERF.TX.USER FREQUENCY OFFSET TX0 B19
1368055998,!LTERF.TX.USER FREQUENCY OFFSET TX0 B20
646828072,!LTERF.TX.USER FREQUENCY OFFSET TX0 B21
3213132178,!LTERF.TX.USER FREQUENCY OFFSET TX0 B22
3364073732,!LTERF.TX.USER FREQUENCY OFFSET TX0 B23
1457988775,!LTERF.TX.USER FREQUENCY OFFSET TX0 B24
568333361,!LTERF.TX.USER FREQUENCY OFFSET TX0 B25
3102295435,!LTERF.TX.USER FREQUENCY OFFSET TX0 B26
3488511261,!LTERF.TX.USER FREQUENCY OFFSET TX0 B27
1599170700,!LTERF.TX.USER FREQUENCY OFFSET TX0 B28
676747290,!LTERF.TX.USER FREQUENCY OFFSET TX0 B29
1217516031,!LTERF.TX.USER FREQUENCY OFFSET TX0 B30
1066852713,!LTERF.TX.USER FREQUENCY OFFSET TX0 B31
2795483347,!LTERF.TX.USER FREQUENCY OFFSET TX0 B32
3516432453,!LTERF.TX.USER FREQUENCY OFFSET TX0 B33
1341920742,!LTERF.TX.USER FREQUENCY OFFSET TX0 B34
955983216,!LTERF.TX.USER FREQUENCY OFFSET TX0 B35
702257946,!LTERF.TX.USER FREQUENCY OFFSET TX1 B01
2966604448,!LTERF.TX.USER FREQUENCY OFFSET TX1 B02
3352689206,!LTERF.TX.USER FREQUENCY OFFSET TX1 B03
1504800661,!LTERF.TX.USER FREQUENCY OFFSET TX1 B04
783703811,!LTERF.TX.USER FREQUENCY OFFSET TX1 B05
3082751673,!LTERF.TX.USER FREQUENCY OFFSET TX1 B06
3233300015,!LTERF.TX.USER FREQUENCY OFFSET TX1 B07
1342645182,!LTERF.TX.USER FREQUENCY OFFSET TX1 B08
654316328,!LTERF.TX.USER FREQUENCY OFFSET TX1 B09
1204263629,!LTERF.TX.USER FREQUENCY OFFSET TX1 B10
817932891,!LTERF.TX.USER FREQUENCY OFFSET TX1 B11
2848586721,!LTERF.TX.USER FREQUENCY OFFSET TX1 B12
3738094455,!LTERF.TX.USER FREQUENCY OFFSET TX1 B13
1084907220,!LTERF.TX.USER FREQUENCY OFFSET TX1 B14
934112834,!LTERF.TX.USER FREQUENCY OFFSET TX1 B15
2929999864,!LTERF.TX.USER FREQUENCY OFFSET TX1 B16
3651342190,!LTERF.TX.USER FREQUENCY OFFSET TX1 B17
1226576639,!LTERF.TX.USER FREQUENCY OFFSET TX1 B18
1041965673,!LTERF.TX.USER FREQUENCY OFFSET TX1 B19
1827326222,!LTERF.TX.USER FREQUENCY OFFSET TX1 B20
468580760,!LTERF.TX.USER FREQUENCY OFFSET TX1 B21
2196023330,!LTERF.TX.USER FREQUENCY OFFSET TX1 B22
4125333684,!LTERF.TX.USER FREQUENCY OFFSET TX1 B23
1804012823,!LTERF.TX.USER FREQUENCY OFFSET TX1 B24
478166401,!LTERF.TX.USER FREQUENCY OFFSET TX1 B25
2240375867,!LTERF.TX.USER FREQUENCY OFFSET TX1 B26
4069416109,!LTERF.TX.USER FREQUENCY OFFSET TX1 B27
1647395132,!LTERF.TX.USER FREQUENCY OFFSET TX1 B28
355889578,!LTERF.TX.USER FREQUENCY OFFSET TX1 B29
1978792015,!LTERF.TX.USER FREQUENCY OFFSET TX1 B30
835635340,!LTERF.TX.USER FREQUENCY OFFSET AS TX0 B01
2831653174,!LTERF.TX.USER FREQUENCY OFFSET AS TX0 B02
3753945504,!LTERF.TX.USER FREQUENCY OFFSET AS TX0 B03
1101282307,!LTERF.TX.USER FREQUENCY OFFSET AS TX0 B04
916655253,!LTERF.TX.USER FREQUENCY OFFSET AS TX0 B05
2947177775,!LTERF.TX.USER FREQUENCY OFFSET AS TX0 B06
3635244473,!LTERF.TX.USER FREQUENCY OFFSET AS TX0 B07
1209167912,!LTERF.TX.USER FREQUENCY OFFSET AS TX0 B08
1058357438,!LTERF.TX.USER FREQUENCY OFFSET AS TX0 B09
1607649627,!LTERF.TX.USER FREQUENCY OFFSET AS TX0 B10
685111757,!LTERF.TX.USER FREQUENCY OFFSET AS TX0 B11
2984028279,!LTERF.TX.USER FREQUENCY OFFSET AS TX0 B12
3336280289,!LTERF.TX.USER FREQUENCY OFFSET AS TX0 B13
1488915778,!LTERF.TX.USER FREQUENCY OFFSET AS TX0 B14
800603604,!LTERF.TX.USER FREQUENCY OFFSET AS TX0 B15
3065080942,!LTERF.TX.USER FREQUENCY OFFSET AS TX0 B16
3249954040,!LTERF.TX.USER FREQUENCY OFFSET AS TX0 B17
1359561065,!LTERF.TX.USER FREQUENCY OFFSET AS TX0 B18
638480895,!LTERF.TX.USER FREQUENCY OFFSET AS TX0 B19
1962908312,!LTERF.TX.USER FREQUENCY OFFSET AS TX0 B20
66628110,!LTERF.TX.USER FREQUENCY OFFSET AS TX0 B21
2599549876,!LTERF.TX.USER FREQUENCY OFFSET AS TX0 B22
3992374050,!LTERF.TX.USER FREQUENCY OFFSET AS TX0 B23
1938972289,!LTERF.TX.USER FREQUENCY OFFSET AS TX0 B24
76901911,!LTERF.TX.USER FREQUENCY OFFSET AS TX0 B25
2644262829,!LTERF.TX.USER FREQUENCY OFFSET AS TX0 B26
3936030523,!LTERF.TX.USER FREQUENCY OFFSET AS TX0 B27
2049184426,!LTERF.TX.USER FREQUENCY OFFSET AS TX0 B28
220406332,!LTERF.TX.USER FREQUENCY OFFSET AS TX0 B29
1843702745,!LTERF.TX.USER FREQUENCY OFFSET AS TX0 B30
451124047,!LTERF.TX.USER FREQUENCY OFFSET AS TX0 B31
2213202677,!LTERF.TX.USER FREQUENCY OFFSET AS TX0 B32
4109236835,!LTERF.TX.USER FREQUENCY OFFSET AS TX0 B33
1787391936,!LTERF.TX.USER FREQUENCY OFFSET AS TX0 B34
495869782,!LTERF.TX.USER FREQUENCY OFFSET AS TX0 B35
212787516,!LTERF.TX.USER FREQUENCY OFFSET AS TX1 B01
2510794886,!LTERF.TX.USER FREQUENCY OFFSET AS TX1 B02
3802169360,!LTERF.TX.USER FREQUENCY OFFSET AS TX1 B03
2093225395,!LTERF.TX.USER FREQUENCY OFFSET AS TX1 B04
197338405,!LTERF.TX.USER FREQUENCY OFFSET AS TX1 B05
2462741663,!LTERF.TX.USER FREQUENCY OFFSET AS TX1 B06
3855434761,!LTERF.TX.USER FREQUENCY OFFSET AS TX1 B07
1970428312,!LTERF.TX.USER FREQUENCY OFFSET AS TX1 B08
41249038,!LTERF.TX.USER FREQUENCY OFFSET AS TX1 B09
1655890155,!LTERF.TX.USER FREQUENCY OFFSET AS TX1 B10
364236925,!LTERF.TX.USER FREQUENCY OFFSET AS TX1 B11
2361164231,!LTERF.TX.USER FREQUENCY OFFSET AS TX1 B12
4223381841,!LTERF.TX.USER FREQUENCY OFFSET AS TX1 B13
1709122802,!LTERF.TX.USER FREQUENCY OFFSET AS TX1 B14
316150884,!LTERF.TX.USER FREQUENCY OFFSET AS TX1 B15
2345747934,!LTERF.TX.USER FREQUENCY OFFSET AS TX1 B16
4241913160,!LTERF.TX.USER FREQUENCY OFFSET AS TX1 B17
1818847449,!LTERF.TX.USER FREQUENCY OFFSET AS TX1 B18
460216399,!LTERF.TX.USER FREQUENCY OFFSET AS TX1 B19
1235202856,!LTERF.TX.USER FREQUENCY OFFSET AS TX1 B20
1050182590,!LTERF.TX.USER FREQUENCY OFFSET AS TX1 B21
2811351556,!LTERF.TX.USER FREQUENCY OFFSET AS TX1 B22
3499549330,!LTERF.TX.USER FREQUENCY OFFSET AS TX1 B23
1324513073,!LTERF.TX.USER FREQUENCY OFFSET AS TX1 B24
972375975,!LTERF.TX.USER FREQUENCY OFFSET AS TX1 B25
2700875293,!LTERF.TX.USER FREQUENCY OFFSET AS TX1 B26
3623560843,!LTERF.TX.USER FREQUENCY OFFSET AS TX1 B27
1195653914,!LTERF.TX.USER FREQUENCY OFFSET AS TX1 B28
809700236,!LTERF.TX.USER FREQUENCY OFFSET AS TX1 B29
1350861417,!LTERF.TX.USER FREQUENCY OFFSET AS TX1 B30
2040063573,!LTERF.TX.TX SWAP USER DEFINE
1201222471,!LTERF.TX.PD_COMP_POWER_OFFSET_UPPER_LIMIT_TX0
815662033,!LTERF.TX.PD_COMP_POWER_OFFSET_UPPER_LIMIT_TX1
2651756263,!LTERF.TX.PD_COMP_POWER_OFFSET_UNDER_LIMIT_TX0
3909723761,!LTERF.TX.PD_COMP_POWER_OFFSET_UNDER_LIMIT_TX1
1487191883,!LTERF.TX.USER BW OFFSET TX0 B01
3249401585,!LTERF.TX.USER BW OFFSET TX0 B02
3064651367,!LTERF.TX.USER BW OFFSET TX0 B03
684608452,!LTERF.TX.USER BW OFFSET TX0 B04
1607039826,!LTERF.TX.USER BW OFFSET TX0 B05
3334482664,!LTERF.TX.USER BW OFFSET TX0 B06
2982615678,!LTERF.TX.USER BW OFFSET TX0 B07
561514479,!LTERF.TX.USER BW OFFSET TX0 B08
1451177849,!LTERF.TX.USER BW OFFSET TX0 B09
918077084,!LTERF.TX.USER BW OFFSET TX0 B10
1103072778,!LTERF.TX.USER BW OFFSET TX0 B11
3635863472,!LTERF.TX.USER BW OFFSET TX0 B12
2947673894,!LTERF.TX.USER BW OFFSET TX0 B13
836074117,!LTERF.TX.USER BW OFFSET TX0 B14
1188186643,!LTERF.TX.USER BW OFFSET TX0 B15
3755678633,!LTERF.TX.USER BW OFFSET TX0 B16
2833001279,!LTERF.TX.USER BW OFFSET TX0 B17
946026158,!LTERF.TX.USER BW OFFSET TX0 B18
1331955256,!LTERF.TX.USER BW OFFSET TX0 B19
496364895,!LTERF.TX.USER BW OFFSET TX0 B20
1788009929,!LTERF.TX.USER BW OFFSET TX0 B21
4087057523,!LTERF.TX.USER BW OFFSET TX0 B22
2224864485,!LTERF.TX.USER BW OFFSET TX0 B23
452471110,!LTERF.TX.USER BW OFFSET TX0 B24
1845434832,!LTERF.TX.USER BW OFFSET TX0 B25
4109781098,!LTERF.TX.USER BW OFFSET TX0 B26
2213640444,!LTERF.TX.USER BW OFFSET TX0 B27
323904877,!LTERF.TX.USER BW OFFSET TX0 B28
1682527739,!LTERF.TX.USER BW OFFSET TX0 B29
76471326,!LTERF.TX.USER BW OFFSET TX0 B30
1938418824,!LTERF.TX.USER BW OFFSET TX0 B31
3934305586,!LTERF.TX.USER BW OFFSET TX0 B32
2642906532,!LTERF.TX.USER BW OFFSET TX0 B33
65214471,!LTERF.TX.USER BW OFFSET TX0 B34
1961109649,!LTERF.TX.USER BW OFFSET TX0 B35
1707382523,!LTERF.TX.USER BW OFFSET TX1 B01
4241344321,!LTERF.TX.USER BW OFFSET TX1 B02
2345334743,!LTERF.TX.USER BW OFFSET TX1 B03
363750004,!LTERF.TX.USER BW OFFSET TX1 B04
1655263970,!LTERF.TX.USER BW OFFSET TX1 B05
4221567832,!LTERF.TX.USER BW OFFSET TX1 B06
2359768014,!LTERF.TX.USER BW OFFSET TX1 B07
471346783,!LTERF.TX.USER BW OFFSET TX1 B08
1797201609,!LTERF.TX.USER BW OFFSET TX1 B09
198743852,!LTERF.TX.USER BW OFFSET TX1 B10
2095032250,!LTERF.TX.USER BW OFFSET TX1 B11
3856070144,!LTERF.TX.USER BW OFFSET TX1 B12
2463221398,!LTERF.TX.USER BW OFFSET TX1 B13
213209909,!LTERF.TX.USER BW OFFSET TX1 B14
2075288483,!LTERF.TX.USER BW OFFSET TX1 B15
3803918873,!LTERF.TX.USER BW OFFSET TX1 B16
2512126607,!LTERF.TX.USER BW OFFSET TX1 B17
84090654,!LTERF.TX.USER BW OFFSET TX1 B18
1912876936,!LTERF.TX.USER BW OFFSET TX1 B19
552977647,!LTERF.TX.USER BW OFFSET TX1 B20
1475540089,!LTERF.TX.USER BW OFFSET TX1 B21
3472598467,!LTERF.TX.USER BW OFFSET TX1 B22
3120338261,!LTERF.TX.USER BW OFFSET TX1 B23
664273142,!LTERF.TX.USER BW OFFSET TX1 B24
1352609888,!LTERF.TX.USER BW OFFSET TX1 B25
3382075866,!LTERF.TX.USER BW OFFSET TX1 B26
3197194572,!LTERF.TX.USER BW OFFSET TX1 B27
774786269,!LTERF.TX.USER BW OFFSET TX1 B28
1495891019,!LTERF.TX.USER BW OFFSET TX1 B29
971961774,!LTERF.TX.USER BW OFFSET TX1 B30
3240202332,!LTERF.TX.USER APT CFR TX0 B01
1479066086,!LTERF.TX.USER APT CFR TX0 B02
791671152,!LTERF.TX.USER APT CFR TX0 B03
2974508243,!LTERF.TX.USER APT CFR TX0 B04
3326891077,!LTERF.TX.USER APT CFR TX0 B05
1598359039,!LTERF.TX.USER APT CFR TX0 B06
675427689,!LTERF.TX.USER APT CFR TX0 B07
3103598840,!LTERF.TX.USER APT CFR TX0 B08
3489273966,!LTERF.TX.USER APT CFR TX0 B09
2940047755,!LTERF.TX.USER APT CFR TX0 B10
3627720989,!LTERF.TX.USER APT CFR TX0 B11
1093922983,!LTERF.TX.USER APT CFR TX0 B12
909426737,!LTERF.TX.USER APT CFR TX0 B13
2823837074,!LTERF.TX.USER APT CFR TX0 B14
3747046660,!LTERF.TX.USER APT CFR TX0 B15
1180579006,!LTERF.TX.USER APT CFR TX0 B16
827917352,!LTERF.TX.USER APT CFR TX0 B17
2716211641,!LTERF.TX.USER APT CFR TX0 B18
3605080367,!LTERF.TX.USER APT CFR TX0 B19
2215690824,!LTERF.TX.USER APT CFR TX0 B20
4078432990,!LTERF.TX.USER APT CFR TX0 B21
1780392804,!LTERF.TX.USER APT CFR TX0 B22
488215538,!LTERF.TX.USER APT CFR TX0 B23
2206008913,!LTERF.TX.USER APT CFR TX0 B24
4101650119,!LTERF.TX.USER APT CFR TX0 B25
1836279677,!LTERF.TX.USER APT CFR TX0 B26
443832299,!LTERF.TX.USER APT CFR TX0 B27
2328578682,!LTERF.TX.USER APT CFR TX0 B28
4258036460,!LTERF.TX.USER APT CFR TX0 B29
2634806025,!LTERF.TX.USER APT CFR TX0 B30
3926705055,!LTERF.TX.USER APT CFR TX0 B31
1929744933,!LTERF.TX.USER APT CFR TX0 B32
67281587,!LTERF.TX.USER APT CFR TX0 B33
2590390032,!LTERF.TX.USER APT CFR TX0 B34
3982559110,!LTERF.TX.USER APT CFR TX0 B35
4232165868,!LTERF.TX.USER APT CFR TX1 B01
1699276886,!LTERF.TX.USER APT CFR TX1 B02
307222720,!LTERF.TX.USER APT CFR TX1 B03
2351648099,!LTERF.TX.USER APT CFR TX1 B04
4213997045,!LTERF.TX.USER APT CFR TX1 B05
1646603343,!LTERF.TX.USER APT CFR TX1 B06
354557145,!LTERF.TX.USER APT CFR TX1 B07
2241659208,!LTERF.TX.USER APT CFR TX1 B08
4070191582,!LTERF.TX.USER APT CFR TX1 B09
2455615547,!LTERF.TX.USER APT CFR TX1 B10
3847915693,!LTERF.TX.USER APT CFR TX1 B11
2085869847,!LTERF.TX.USER APT CFR TX1 B12
190114177,!LTERF.TX.USER APT CFR TX1 B13
2502982690,!LTERF.TX.USER APT CFR TX1 B14
3795274932,!LTERF.TX.USER APT CFR TX1 B15
2067668238,!LTERF.TX.USER APT CFR TX1 B16
205073816,!LTERF.TX.USER APT CFR TX1 B17
2626039817,!LTERF.TX.USER APT CFR TX1 B18
3951100063,!LTERF.TX.USER APT CFR TX1 B19
3111185400,!LTERF.TX.USER APT CFR TX1 B20
3463961454,!LTERF.TX.USER APT CFR TX1 B21
1467910868,!LTERF.TX.USER APT CFR TX1 B22
544848450,!LTERF.TX.USER APT CFR TX1 B23
3189583841,!LTERF.TX.USER APT CFR TX1 B24
3373932407,!LTERF.TX.USER APT CFR TX1 B25
1343442637,!LTERF.TX.USER APT CFR TX1 B26
655654491,!LTERF.TX.USER APT CFR TX1 B27
3081462730,!LTERF.TX.USER APT CFR TX1 B28
3232519004,!LTERF.TX.USER APT CFR TX1 B29
2691422905,!LTERF.TX.USER APT CFR TX1 B30
1381437017,!LTERF.TX.RFFE_PATH0_OFFSET_TX0
626015951,!LTERF.TX.RFFE_PATH0_OFFSET_TX1
3388097078,!LTERF.TX.RFFE_PATH1_OFFSET_TX0
3203756704,!LTERF.TX.RFFE_PATH1_OFFSET_TX1
3194785990,!LTERF.TX.RFFE_PATH2_OFFSET_TX0
3379273808,!LTERF.TX.RFFE_PATH2_OFFSET_TX1
633986217,!LTERF.TX.RFFE_PATH3_OFFSET_TX0
1389292607,!LTERF.TX.RFFE_PATH3_OFFSET_TX1
2067640846,!LTERF.TX.BW.SPI ON DELAY TX0 B01
3795116980,!LTERF.TX.BW.SPI ON DELAY TX0 B02
2503201570,!LTERF.TX.BW.SPI ON DELAY TX0 B03
190269057,!LTERF.TX.BW.SPI ON DELAY TX0 B04
2085647895,!LTERF.TX.BW.SPI ON DELAY TX0 B05
3847825325,!LTERF.TX.BW.SPI ON DELAY TX0 B06
2455639867,!LTERF.TX.BW.SPI ON DELAY TX0 B07
48302762,!LTERF.TX.BW.SPI ON DELAY TX0 B08
1978022460,!LTERF.TX.BW.SPI ON DELAY TX0 B09
354530265,!LTERF.TX.BW.SPI ON DELAY TX0 B10
1646691151,!LTERF.TX.BW.SPI ON DELAY TX0 B11
4214215413,!LTERF.TX.BW.SPI ON DELAY TX0 B12
2351489635,!LTERF.TX.BW.SPI ON DELAY TX0 B13
307001280,!LTERF.TX.BW.SPI ON DELAY TX0 B14
1699432278,!LTERF.TX.BW.SPI ON DELAY TX0 B15
4232189676,!LTERF.TX.BW.SPI ON DELAY TX0 B16
2336564858,!LTERF.TX.BW.SPI ON DELAY TX0 B17
469384171,!LTERF.TX.BW.SPI ON DELAY TX0 B18
1828522877,!LTERF.TX.BW.SPI ON DELAY TX0 B19
1041031194,!LTERF.TX.BW.SPI ON DELAY TX0 B20
1225511052,!LTERF.TX.BW.SPI ON DELAY TX0 B21
3489825078,!LTERF.TX.BW.SPI ON DELAY TX0 B22
2802168224,!LTERF.TX.BW.SPI ON DELAY TX0 B23
962667523,!LTERF.TX.BW.SPI ON DELAY TX0 B24
1315312789,!LTERF.TX.BW.SPI ON DELAY TX0 B25
3614393647,!LTERF.TX.BW.SPI ON DELAY TX0 B26
2691200441,!LTERF.TX.BW.SPI ON DELAY TX0 B27
819423272,!LTERF.TX.BW.SPI ON DELAY TX0 B28
1204836542,!LTERF.TX.BW.SPI ON DELAY TX0 B29
655872347,!LTERF.TX.BW.SPI ON DELAY TX0 B30
1343283661,!LTERF.TX.BW.SPI ON DELAY TX0 B31
3373903991,!LTERF.TX.BW.SPI ON DELAY TX0 B32
3189670113,!LTERF.TX.BW.SPI ON DELAY TX0 B33
544871746,!LTERF.TX.BW.SPI ON DELAY TX0 B34
1467819476,!LTERF.TX.BW.SPI ON DELAY TX0 B35
1180539838,!LTERF.TX.BW.SPI ON DELAY TX1 B01
3746875908,!LTERF.TX.BW.SPI ON DELAY TX1 B02
2824075922,!LTERF.TX.BW.SPI ON DELAY TX1 B03
909602609,!LTERF.TX.BW.SPI ON DELAY TX1 B04
1093689255,!LTERF.TX.BW.SPI ON DELAY TX1 B05
3627617821,!LTERF.TX.BW.SPI ON DELAY TX1 B06
2940092043,!LTERF.TX.BW.SPI ON DELAY TX1 B07
1065427738,!LTERF.TX.BW.SPI ON DELAY TX1 B08
1216746380,!LTERF.TX.BW.SPI ON DELAY TX1 B09
675388009,!LTERF.TX.BW.SPI ON DELAY TX1 B10
1598466815,!LTERF.TX.BW.SPI ON DELAY TX1 B11
3327130437,!LTERF.TX.BW.SPI ON DELAY TX1 B12
2974338003,!LTERF.TX.BW.SPI ON DELAY TX1 B13
791436912,!LTERF.TX.BW.SPI ON DELAY TX1 B14
1479241446,!LTERF.TX.BW.SPI ON DELAY TX1 B15
3240247132,!LTERF.TX.BW.SPI ON DELAY TX1 B16
3055882186,!LTERF.TX.BW.SPI ON DELAY TX1 B17
647631451,!LTERF.TX.BW.SPI ON DELAY TX1 B18
1369252557,!LTERF.TX.BW.SPI ON DELAY TX1 B19
57461162,!LTERF.TX.BW.SPI ON DELAY TX1 B20
1953233212,!LTERF.TX.BW.SPI ON DELAY TX1 B21
3982665862,!LTERF.TX.BW.SPI ON DELAY TX1 B22
2590349328,!LTERF.TX.BW.SPI ON DELAY TX1 B23
67177907,!LTERF.TX.BW.SPI ON DELAY TX1 B24
1929788709,!LTERF.TX.BW.SPI ON DELAY TX1 B25
3926879391,!LTERF.TX.BW.SPI ON DELAY TX1 B26
2634570761,!LTERF.TX.BW.SPI ON DELAY TX1 B27
230113688,!LTERF.TX.BW.SPI ON DELAY TX1 B28
2058383630,!LTERF.TX.BW.SPI ON DELAY TX1 B29
444070123,!LTERF.TX.BW.SPI ON DELAY TX1 B30
3050813107,!LTERF.TX.BW.SPI OFF DELAY TX0 B01
752805641,!LTERF.TX.BW.SPI OFF DELAY TX0 B02
1541003167,!LTERF.TX.BW.SPI OFF DELAY TX0 B03
3317514812,!LTERF.TX.BW.SPI OFF DELAY TX0 B04
2998563498,!LTERF.TX.BW.SPI OFF DELAY TX0 B05
733160208,!LTERF.TX.BW.SPI OFF DELAY TX0 B06
1555305350,!LTERF.TX.BW.SPI OFF DELAY TX0 B07
3423276567,!LTERF.TX.BW.SPI OFF DELAY TX0 B08
3138141825,!LTERF.TX.BW.SPI OFF DELAY TX0 B09
3687561060,!LTERF.TX.BW.SPI OFF DELAY TX0 B10
2899085298,!LTERF.TX.BW.SPI OFF DELAY TX0 B11
902157896,!LTERF.TX.BW.SPI OFF DELAY TX0 B12
1120069342,!LTERF.TX.BW.SPI OFF DELAY TX0 B13
3701896061,!LTERF.TX.BW.SPI OFF DELAY TX0 B14
2879472619,!LTERF.TX.BW.SPI OFF DELAY TX0 B15
849875537,!LTERF.TX.BW.SPI OFF DELAY TX0 B16
1169105607,!LTERF.TX.BW.SPI OFF DELAY TX0 B17
3574611798,!LTERF.TX.BW.SPI OFF DELAY TX0 B18
2719420352,!LTERF.TX.BW.SPI OFF DELAY TX0 B19
4041663655,!LTERF.TX.BW.SPI OFF DELAY TX0 B20
2279724081,!LTERF.TX.BW.SPI OFF DELAY TX0 B21
518555019,!LTERF.TX.BW.SPI OFF DELAY TX0 B22
1777317149,!LTERF.TX.BW.SPI OFF DELAY TX0 B23
4153090238,!LTERF.TX.BW.SPI OFF DELAY TX0 B24
2156662824,!LTERF.TX.BW.SPI OFF DELAY TX0 B25
428163474,!LTERF.TX.BW.SPI OFF DELAY TX0 B26
1854042372,!LTERF.TX.BW.SPI OFF DELAY TX0 B27
4265438357,!LTERF.TX.BW.SPI OFF DELAY TX0 B28
2302303235,!LTERF.TX.BW.SPI OFF DELAY TX0 B29
3925726694,!LTERF.TX.BW.SPI OFF DELAY TX0 B30
2667242864,!LTERF.TX.BW.SPI OFF DELAY TX0 B31
133412042,!LTERF.TX.BW.SPI OFF DELAY TX0 B32
1895072860,!LTERF.TX.BW.SPI OFF DELAY TX0 B33
4002419199,!LTERF.TX.BW.SPI OFF DELAY TX0 B34
2576818537,!LTERF.TX.BW.SPI OFF DELAY TX0 B35
2293735171,!LTERF.TX.BW.SPI OFF DELAY TX1 B01
297717433,!LTERF.TX.BW.SPI OFF DELAY TX1 B02
1723465263,!LTERF.TX.BW.SPI OFF DELAY TX1 B03
4175260556,!LTERF.TX.BW.SPI OFF DELAY TX1 B04
2413452058,!LTERF.TX.BW.SPI OFF DELAY TX1 B05
382929568,!LTERF.TX.BW.SPI OFF DELAY TX1 B06
1641298486,!LTERF.TX.BW.SPI OFF DELAY TX1 B07
4050331559,!LTERF.TX.BW.SPI OFF DELAY TX1 B08
2255230769,!LTERF.TX.BW.SPI OFF DELAY TX1 B09
3870006996,!LTERF.TX.BW.SPI OFF DELAY TX1 B10
2444013122,!LTERF.TX.BW.SPI OFF DELAY TX1 B11
145096696,!LTERF.TX.BW.SPI OFF DELAY TX1 B12
2141376366,!LTERF.TX.BW.SPI OFF DELAY TX1 B13
3787872973,!LTERF.TX.BW.SPI OFF DELAY TX1 B14
2529258075,!LTERF.TX.BW.SPI OFF DELAY TX1 B15
264780769,!LTERF.TX.BW.SPI OFF DELAY TX1 B16
2026834807,!LTERF.TX.BW.SPI OFF DELAY TX1 B17
3899660006,!LTERF.TX.BW.SPI OFF DELAY TX1 B18
2675385968,!LTERF.TX.BW.SPI OFF DELAY TX1 B19
3448163607,!LTERF.TX.BW.SPI OFF DELAY TX1 B20
3129081217,!LTERF.TX.BW.SPI OFF DELAY TX1 B21
596159547,!LTERF.TX.BW.SPI OFF DELAY TX1 B22
1418697901,!LTERF.TX.BW.SPI OFF DELAY TX1 B23
3404400910,!LTERF.TX.BW.SPI OFF DELAY TX1 B24
3186375064,!LTERF.TX.BW.SPI OFF DELAY TX1 B25
619014178,!LTERF.TX.BW.SPI OFF DELAY TX1 B26
1407342772,!LTERF.TX.BW.SPI OFF DELAY TX1 B27
3277669669,!LTERF.TX.BW.SPI OFF DELAY TX1 B28
3025827251,!LTERF.TX.BW.SPI OFF DELAY TX1 B29
3567123542,!LTERF.TX.BW.SPI OFF DELAY TX1 B30
1923730462,!LTERF.TX.BW.PA ON DELAY TX0 B01
3953171876,!LTERF.TX.BW.PA ON DELAY TX0 B02
2628234546,!LTERF.TX.BW.PA ON DELAY TX0 B03
46348433,!LTERF.TX.BW.PA ON DELAY TX0 B04
1975781383,!LTERF.TX.BW.PA ON DELAY TX0 B05
3972880829,!LTERF.TX.BW.PA ON DELAY TX0 B06
2613733675,!LTERF.TX.BW.PA ON DELAY TX0 B07
192246970,!LTERF.TX.BW.PA ON DELAY TX0 B08
2087863340,!LTERF.TX.BW.PA ON DELAY TX0 B09
481676745,!LTERF.TX.BW.PA ON DELAY TX0 B10
1806892383,!LTERF.TX.BW.PA ON DELAY TX0 B11
4072385765,!LTERF.TX.BW.PA ON DELAY TX0 B12
2243730547,!LTERF.TX.BW.PA ON DELAY TX0 B13
467143120,!LTERF.TX.BW.PA ON DELAY TX0 B14
1826568518,!LTERF.TX.BW.PA ON DELAY TX0 B15
4124469500,!LTERF.TX.BW.PA ON DELAY TX0 B16
2194757738,!LTERF.TX.BW.PA ON DELAY TX0 B17
309216763,!LTERF.TX.BW.PA ON DELAY TX0 B18
1701410157,!LTERF.TX.BW.PA ON DELAY TX0 B19
932748810,!LTERF.TX.BW.PA ON DELAY TX0 B20
1084206748,!LTERF.TX.BW.PA ON DELAY TX0 B21
3650551590,!LTERF.TX.BW.PA ON DELAY TX0 B22
2928791472,!LTERF.TX.BW.PA ON DELAY TX0 B23
821385747,!LTERF.TX.BW.PA ON DELAY TX0 B24
1207069317,!LTERF.TX.BW.PA ON DELAY TX0 B25
3741006655,!LTERF.TX.BW.PA ON DELAY TX0 B26
2851867561,!LTERF.TX.BW.PA ON DELAY TX0 B27
960697912,!LTERF.TX.BW.PA ON DELAY TX0 B28
1313089198,!LTERF.TX.BW.PA ON DELAY TX0 B29
780382027,!LTERF.TX.BW.PA ON DELAY TX0 B30
1501863901,!LTERF.TX.BW.PA ON DELAY TX0 B31
3230518887,!LTERF.TX.BW.PA ON DELAY TX0 B32
3079339761,!LTERF.TX.BW.PA ON DELAY TX0 B33
703490898,!LTERF.TX.BW.PA ON DELAY TX0 B34
1592351684,!LTERF.TX.BW.PA ON DELAY TX0 B35
1338631598,!LTERF.TX.BW.PA ON DELAY TX1 B01
3602953236,!LTERF.TX.BW.PA ON DELAY TX1 B02
2714207362,!LTERF.TX.BW.PA ON DELAY TX1 B03
